0,1,2,3,PROFILE_N
-1.5756807308707534,-2.4357013812672768,-1.94006099085369,0.12446692447669491,2.0
1.8359352701178642,-2.9206502658591895,2.098848212398858,-0.7574657666785068,3.0
-7.857390363053998,7.418531018701484,-1.7367075382658008,-0.44828312810516524,1.0
-7.6307891524787586,7.843443496240239,0.637897329664949,-0.46035766655056115,1.0
2.2490763453381444,-3.0570057091491507,0.9203198840838153,-0.14273432471130706,3.0
-2.9061333535007035,-2.1406792095683067,1.268230139411046,-0.6695109642110603,1.0
-2.2297503501412534,-0.45415330557827943,-1.2565364912643304,-0.462903546342809,1.0
-0.7308621776272534,-1.6666547919921753,-2.4763781092888384,0.1376284572271303,2.0
0.8276244197269349,-3.8133245342032596,-1.1772241958176302,0.1300990658703118,4.0
-11.673908206298638,4.349692428328728,1.3676214104195605,-0.5417447245974479,1.0
-4.614329745838608,7.220230258754872,-2.4496223425823835,-3.5522341913519404,1.0
-7.781861016672553,7.775616806788554,1.2062516592548689,-0.4502955869053887,1.0
-1.1897251676610447,-0.7429434366116303,0.6232338546976973,0.23492156658847355,2.0
0.19543191855120198,-1.1620323758375202,-2.253802164320309,-0.8407096712888888,2.0
3.3653187990308755,-0.3773719607677948,-1.4061716687396,-0.0269969441954133,3.0
-3.0946431316193106,-2.9240384519389213,-0.28532708823160924,-0.6638073589055831,2.0
10.115758833741229,3.943607899916197,0.03723030345779747,-0.27086637042960604,3.0
8.798703215766405,-1.5131330420910294,-1.7599241053890304,-1.3984031582642364,5.0
3.4040675624100007,0.2575006062362395,0.7337396835600354,0.44566575968710265,2.0
-9.692453176478095,5.676158179813714,0.38493046514929796,-0.36730044593295547,1.0
1.4678929402743877,-3.8214250075637315,-2.8542827488227513,0.2149267224735326,3.0
-0.8525058983304605,-0.07731448296087769,1.9816080175582718,-1.1547957309208372,1.0
1.3735315884943218,-1.5823619116715137,-0.5627651804607989,0.6231455945258557,4.0
-0.9080898240545274,-5.26419426746441,-0.31145186505549505,-0.2871698019238354,3.0
-0.6319911127498691,-2.5286960367753326,-0.28349578695815336,-0.5112208593673637,2.0
-0.4377025046425672,-0.14370083191828922,1.0825825899325772,-0.30402696316979066,1.0
0.6180452101233327,-2.4661316130618043,0.2012562042218677,-0.6035436412098707,3.0
-2.050899089279615,-3.1535719237041104,1.3749126833256569,0.3131424407896307,1.0
8.24081517500203,2.9027099774451863,0.08834515170345886,0.5594753230361944,3.0
-1.2697773658897644,-3.832274163473956,1.2971926656300599,-0.6355127184423289,2.0
1.933742866408069,-4.364853014912536,-2.8035709578779886,-0.21374700935034757,4.0
-1.3424623617903917,-2.2382324061442467,1.0245271157125313,-0.30833029684543606,2.0
-6.818617697610135,8.307261478125444,1.3252265716383673,-0.30443725992037396,1.0
-1.2237502644225362,-0.19428811574034605,3.3350797298689816,0.14051030026307193,1.0
-7.709047214326635,4.250932042779446,-1.7942255052899236,-3.454335048204394,1.0
-3.361161210349112,-4.09528566695466,-0.47875732560890283,0.5919158947668186,2.0
-5.543337722903046,2.6401309796130086,-0.19712660864178866,4.599902149046583,1.0
4.513015765240536,0.4974362988744667,1.2116017796073388,-0.6303393991550211,4.0
1.2406050179695594,1.1678194069851635,0.7699427326716868,0.8345247524919571,2.0
-0.2875285002403031,-3.4256442811883354,1.5369171319669432,-0.1515208746266908,3.0
4.8455186279986355,2.7718015558540112,-1.9222124175178834,0.30871662678232537,1.0
-3.4514129513904104,-3.0469259093470344,1.06367433629124,0.16914719205703094,1.0
-3.3670203361727116,-3.3697763892561072,-2.021272554787996,-1.1318761804515494,2.0
-9.793296259105661,5.896051320209965,-0.07864396606275625,-0.17447922124175524,1.0
0.3135089417743271,-4.170325400725794,1.6325674273134256,0.18697660026488866,3.0
-4.8076635398027685,-3.9601955248507554,3.5156976956193913,-1.0546703368918893,2.0
5.065014862636215,18.702879829433336,-0.35513674393021805,0.06051661979224334,1.0
-5.771114817675594,2.3781746472215617,1.1653080514902403,4.734507000743535,1.0
-3.8300824114085716,-4.077894817998697,0.8603446223974894,-0.13883740949610696,2.0
-1.9364335286561905,-4.692833600760665,-3.095984362654883,0.8981851283400586,2.0
-10.86042320907945,4.816788713523795,1.8507299745277381,-0.35425899061335736,1.0
0.04168893259301415,-0.9767012957765053,1.9426712045125274,-0.24458801284932205,1.0
0.712666589467527,0.0741687976579182,0.9395530620325743,0.26878814151052083,2.0
1.5934768547052598,0.5217294836709677,1.4091615164030697,0.13592773279996695,1.0
0.9128289546614486,-2.787441327255313,0.03527995013992475,-0.3364464807104542,3.0
-3.0354275708164122,-2.9898743674410526,-0.28769859296530137,0.2361631629845408,2.0
-7.447508366888031,4.703341372359254,0.1501009628711641,-3.4070040256530114,1.0
-5.44043336957432,3.1102541157153563,-1.8068024721060403,4.62550074340404,1.0
-0.773601902239906,-2.198011729009142,-0.656535665784568,-0.16619742294979437,2.0
2.272141891566161,-3.4862616329250047,-2.0372858625960717,-0.0171281343484903,3.0
0.046409346061741505,-3.901285555977501,-2.60207982576925,-0.24726289448841035,3.0
11.957206196877388,5.343476044098937,-1.0516861264904638,0.912028776878351,4.0
-1.788325033803202,-0.5728858880618535,2.146142369311085,-0.24347843676537154,2.0
3.565312812168675,1.4972585080460996,1.3464864191841859,0.254531635411228,2.0
0.09719242474396142,-2.3585166661719295,1.1075690501585713,0.6769348393604732,2.0
3.3163524201738204,-3.220070405124463,-1.5456699471281656,-1.496132048250554,3.0
0.913406977688506,-1.554441260308824,0.9842357793952191,-0.16780930477659178,4.0
-5.075150343405633,9.46634999491409,-3.3516103257036582,-0.1397454906867028,1.0
2.143591789051023,-3.3628059158865655,-2.0400276300574864,-0.513019290744542,3.0
