0,1,2,3
-4.1616402629044975,0.5205737206670746,1.8204551737941548,1.0613161439650711
-6.67282880912465,-1.0338854698980764,1.2238638206479915,1.0042431001176322
-7.0418116481134145,4.101826973875627,-2.638783081751724,2.797196736014533
-10.876581281584128,8.54521501188357,0.08785823837861402,-2.9239480789079964
-2.3723882116456574,-3.0993628858033504,-2.838716008306088,0.688047920503504
-6.008540429298695,-1.5194017445118633,-0.22799196943004585,-1.5399823397924328
3.5881544998538817,-0.13785873135893417,-0.18223549860940352,-1.0158296428774594
-4.638084377358467,-1.1901181036677855,-2.0060431118838418,0.8866080875803759
-2.3771134297995586,-0.5862789139209659,-3.0129512109033003,-1.5360552999143162
-1.9879679658933895,-4.244148782016378,-1.884753759599389,0.1594735460367834
-6.277500967667525,-2.894666988092048,-1.1357479608436336,-0.986357365040393
18.575113869805683,3.5440216280477377,0.848754105978142,1.047090852858409
-4.637106451443556,-2.4619532143472775,0.6665503435471176,-0.6171790319535435
-6.908529220918005,8.155111237177715,-1.6258151268462864,-1.2245356472820732
2.4704815189297373,14.47898960671121,-1.544619356975208,-0.7139422660138885
-1.8775472888515865,-0.3179677514073639,-0.977828915841962,-0.34983530518074013
-2.1822674161538638,0.41028019046430203,-1.3886164761432365,1.0000171982084216
-4.700937172050591,-0.717196351523613,2.042036492339186,-0.3007256500072591
-0.6315536998800755,-2.4911649699572167,-1.5746276118995772,0.17019190631009104
-4.061208501893883,-3.6451894318074483,0.4754777711344432,0.7713530844076903
-3.560733695875028,-0.039284541801043266,0.553197525733259,0.7376255609404283
-0.05026931175398535,-4.460972969449068,-0.011237258656993045,0.5095575566576277
-3.24499583179749,-3.9005471103109315,-2.183931783489257,0.11053773793479736
-5.044073828637613,-1.9217796828453177,1.1056721655565833,0.228509130222824
-5.7341090261677925,-0.7089832812639438,1.4430187766119789,1.014337193277012
3.970576135896821,4.735733832698793,2.833340596651895,-3.98723598663522
-2.6393272015680256,0.3220750064671816,0.7728569943207393,0.7911249979773385
-1.0490666714352164,-1.5707168226763633,-1.7069599462727099,0.11142047076514781
-0.42435607429529676,11.432968589148805,1.8100781696001789,3.7939401228145107
-3.2993113572290134,-0.20166157482846703,-0.2546909283662871,1.2999436115893346
-5.130609356946742,-1.0262633246415398,-0.3341297532143401,-0.13054862664741504
